data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,github_owner,github_repo
0,eu.hinsch:spring-boot-actuator-logview,eu.hinsch,spring-boot-actuator-logview,CVE-2021-21234,HIGH,True,2021-01-05T17:29:40Z,-328250000,0.1.0,1425161414000,2015-02-28,0.2.12,1462306722000,2016-05-03,0.2.13,1609539530000,2021-01-01,,GHSA-p4q6-qxjx-8jgp,CVE-2021-21234,scm:git@github.com:lukashinsch/spring-boot-actuator-logview.git,https://github.com/lukashinsch/spring-boot-actuator-logview,https://api.github.com/repos/lukashinsch/spring-boot-actuator-logview,lukashinsch,spring-boot-actuator-logview
0,io.jstach:jstachio,io.jstach,jstachio,CVE-2023-33962,MODERATE,True,2023-06-06T00:45:18Z,-707287000,0.6.0,1667844725000,2022-11-07,1.0.0,1685028202000,2023-05-25,1.0.1,1685305031000,2023-05-28,,GHSA-gwxv-jv83-6qjr,CVE-2023-33962,,,,,
0,com.hazelcast:hazelcast,com.hazelcast,hazelcast,CVE-2016-10750,HIGH,True,2022-05-24T16:46:09Z,-113109758000,1.5,1235775624000,2009-02-27,3.10.7,1582204999000,2020-02-20,3.11,1540301011000,2018-10-23,,GHSA-jv65-pf7v-f7p8,CVE-2016-10750,http://hazelcast.googlecode.com/svn/trunk,,,,
0,io.ktor:ktor-server-cio,io.ktor,ktor-server-cio,CVE-2020-5207,LOW,True,2020-01-27T19:28:40Z,-1119049000,1.0.0-rc,1542308618000,2018-11-15,1.3.0-rc2,1577566973000,2019-12-28,1.3.0,1579034271000,2020-01-14,,GHSA-xrr9-rh8p-433v,CVE-2020-5207,https://github.com/ktorio/ktor.git,https://github.com/ktorio/ktor,https://api.github.com/repos/ktorio/ktor,ktorio,ktor
0,io.micronaut:micronaut-http-server-netty,io.micronaut,micronaut-http-server-netty,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,-32595559000,1.0.0.RC3,1539703672000,2018-10-16,3.7.7,1675694536000,2023-02-06,3.8.3,1674896396000,2023-01-28,,GHSA-583g-g682-crxf,CVE-2024-23639,scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,micronaut-projects,micronaut-core
0,io.micronaut:micronaut-http-server-netty,io.micronaut,micronaut-http-server-netty,CVE-2021-32769,HIGH,True,2021-07-26T21:15:08Z,-5278086000,1.0.0.RC3,1539703672000,2018-10-16,2.5.8,1625775091000,2021-07-08,3.0.0-M1,1622056022000,2021-05-26,,GHSA-cjx7-399x-p2rj,CVE-2021-32769,scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,micronaut-projects,micronaut-core
0,io.kubernetes:client-java,io.kubernetes,client-java,CVE-2020-8570,HIGH,True,2021-01-29T18:12:54Z,-14216583000,0.1,1502463427000,2017-08-11,10.0.0,1600356125000,2020-09-17,9.0.2,1597727391000,2020-08-17,,GHSA-cghx-9gcr-r42x,CVE-2020-8570,https://github.com/kubernetes-client/java,https://github.com/kubernetes-client/java,https://api.github.com/repos/kubernetes-client/java,kubernetes-client,java
1,edu.gemini:gsp-graphql-core_sjs1_2.13,edu.gemini,gsp-graphql-core_sjs1_2.13,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,30064326631,0.13.0,1686673924000,2023-06-13,0.14.0,1697032049000,2023-10-11,,,N/A,,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/gemini-hlsw/gsp-graphql,https://github.com/gemini-hlsw/gsp-graphql,https://api.github.com/repos/gemini-hlsw/gsp-graphql,gemini-hlsw,gsp-graphql
0,xerces:xercesImpl,xerces,xercesImpl,CVE-2022-23437,MODERATE,True,2022-01-27T16:13:07Z,-21325000,2.6.1,1122889922000,2005-08-01,2.12.1,1609747332000,2021-01-04,2.12.2,1643278662000,2022-01-27,,GHSA-h65f-jvqw-m9fj,CVE-2022-23437,,,,,
0,io.kubernetes:client-java,io.kubernetes,client-java,CVE-2021-25738,MODERATE,True,2021-10-12T17:50:25Z,-19307903000,0.1,1502463427000,2017-08-11,10.0.2,1640934438000,2021-12-30,11.0.1,1614753122000,2021-03-02,,GHSA-m8wh-mqgf-rr8g,CVE-2021-25738,https://github.com/kubernetes-client/java,https://github.com/kubernetes-client/java,https://api.github.com/repos/kubernetes-client/java,kubernetes-client,java
0,org.apache.dolphinscheduler:dolphinscheduler-api,org.apache.dolphinscheduler,dolphinscheduler-api,CVE-2023-25601,MODERATE,True,2023-04-20T18:30:50Z,-11608338000,3.0.0,1659695452000,2022-08-05,3.0.6,1685017929000,2023-05-25,3.1.2,1670407112000,2022-12-07,,GHSA-3jxw-cv35-2mmv,CVE-2023-25601,,,,,
0,org.apache.cassandra:cassandra-all,org.apache.cassandra,cassandra-all,BIT-cassandra-2021-44521,CRITICAL,True,2022-02-12T00:00:48Z,-195359276000,0.7.0-rc4,1293998968000,2011-01-02,4.0.1,1630322418000,2021-08-30,3.1,1449264772000,2015-12-04,,GHSA-8ffc-79xg-29w8,"BIT-cassandra-2021-44521, CVE-2021-44521",http://svn.apache.org/viewvc/cassandra/branches/cassandra-0.7.0?pathrev=1053976,,,,
0,org.apache.isis.core:isis-core,org.apache.isis.core,isis-core,CVE-2022-42466,MODERATE,True,2022-10-19T12:00:18Z,-442727000,2.0.0-M4,1602538971000,2020-10-12,2.0.0-M8,1664776002000,2022-10-02,2.0.0-M9,1665738091000,2022-10-14,,GHSA-7pfc-cc9x-8p4m,CVE-2022-42466,,,,,
1,edu.gemini:gsp-graphql-core_2.13,edu.gemini,gsp-graphql-core_2.13,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,30064326629,0.0.1,1585062930000,2020-03-24,0.14.0,1697032045000,2023-10-11,,,N/A,,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/gemini-hlsw/gsp-graphql,https://github.com/gemini-hlsw/gsp-graphql,https://api.github.com/repos/gemini-hlsw/gsp-graphql,gemini-hlsw,gsp-graphql
1,com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2018-1000106,MODERATE,True,2022-05-13T01:48:31Z,80599827864,2.0,1278352895000,2010-07-05,2.2.0,1286465538000,2010-10-07,,,N/A,,GHSA-4vf2-cm23-rf4c,CVE-2018-1000106,http://github.com/hudson/gerrit-trigger-plugin,https://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
0,org.apache.cassandra:cassandra-all,org.apache.cassandra,cassandra-all,BIT-cassandra-2020-17516,HIGH,True,2022-02-09T01:01:22Z,-233827566000,2.1.0,1410097696000,2014-09-07,3.11.9,1603971402000,2020-10-29,1.2.19,1410540916000,2014-09-12,,GHSA-2vxm-vp4c-fjfw,"BIT-cassandra-2020-17516, CVE-2020-17516",http://git-wip-us.apache.org/repos/asf?p=cassandra.git;a=tree,,,,
1,com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2022-29039,HIGH,True,2022-04-13T00:00:19Z,83198319864,2.0,1278352895000,2010-07-05,2.2.0,1286465538000,2010-10-07,,,N/A,,GHSA-455j-8hg5-8576,CVE-2022-29039,http://github.com/hudson/gerrit-trigger-plugin,https://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
0,io.netty:netty-parent,io.netty,netty-parent,CVE-2015-2156,HIGH,True,2020-06-30T21:01:21Z,-205831454000,4.0.0.Final,1373896974000,2013-07-15,4.0.27.Final,1427990808000,2015-04-02,5.0.0.Alpha1,1387719427000,2013-12-22,,GHSA-xfv3-rrfm-f2rv,CVE-2015-2156,https://github.com/netty/netty,https://github.com/netty/netty,https://api.github.com/repos/netty/netty,netty,netty
1,com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2019-16551,HIGH,True,2022-05-24T17:03:46Z,79594512864,2.0,1278352895000,2010-07-05,2.2.0,1286465538000,2010-10-07,,,N/A,,GHSA-vmvp-2hhx-rgm8,CVE-2019-16551,http://github.com/hudson/gerrit-trigger-plugin,https://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
0,io.vertx:vertx-web,io.vertx,vertx-web,CVE-2023-24815,MODERATE,True,2023-02-10T03:27:58Z,-68312538000,4.0.0,1607347514000,2020-12-07,4.3.7,1671532710000,2022-12-20,3.9.5,1607687140000,2020-12-11,,GHSA-53jx-vvf9-4x38,CVE-2023-24815,,,,,
0,io.vertx:vertx-core,io.vertx,vertx-core,CVE-2018-12541,MODERATE,True,2018-10-17T16:19:59Z,-118114460000,3.0.0-dev_preview1,1418831213000,2014-12-17,3.5.3,1531293722000,2018-07-11,3.0.0-milestone2,1421678739000,2015-01-19,,GHSA-45xm-v8gq-7jqx,CVE-2018-12541,git@github.com:eclipse/vert.x.git,https://github.com/eclipse/vert.x,https://api.github.com/repos/eclipse/vert.x,eclipse,vert.x
0,ca.uhn.hapi.fhir:org.hl7.fhir.r4b,ca.uhn.hapi.fhir,org.hl7.fhir.r4b,CVE-2023-28465,HIGH,True,2023-03-10T22:15:55Z,-3195718000,5.6.22,1641859459000,2022-01-10,5.6.105,1678366655000,2023-03-09,5.6.881,1675290837000,2023-02-01,,GHSA-9654-pr4f-gh6m,CVE-2023-28465,,,,,
1,com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2019-16552,MODERATE,True,2022-05-24T17:03:46Z,79594512864,2.0,1278352895000,2010-07-05,2.2.0,1286465538000,2010-10-07,,,N/A,,GHSA-4r39-f4rh-j6q8,CVE-2019-16552,http://github.com/hudson/gerrit-trigger-plugin,https://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
0,org.apache.cxf.fediz:fediz-spring2,org.apache.cxf.fediz,fediz-spring2,CVE-2018-8038,HIGH,True,2018-10-18T16:56:47Z,-9918311000,1.1.0,1383600951000,2013-11-04,1.3.3,1511454522000,2017-11-23,1.4.4,1529963496000,2018-06-25,,GHSA-w3gh-g32m-cvhr,CVE-2018-8038,,,,,
0,org.apache.cxf.fediz:fediz-spring2,org.apache.cxf.fediz,fediz-spring2,CVE-2017-12631,MODERATE,True,2018-10-18T16:57:21Z,-28433861000,1.1.0,1383600951000,2013-11-04,1.4.2,1505229095000,2017-09-12,1.4.3,1511447980000,2017-11-23,,GHSA-fv7x-4hpc-hf9f,CVE-2017-12631,,,,,
0,io.jooby:jooby-netty,io.jooby,jooby-netty,CVE-2020-7622,CRITICAL,True,2020-04-03T15:23:30Z,-15039757000,2.0.0.M1,1550683904000,2019-02-20,2.2.0,1570409071000,2019-10-06,2.2.1,1570887653000,2019-10-12,,GHSA-gv3v-92v6-m48j,"CVE-2020-7622, SNYK-JAVA-IOJOOBY-564249",,,,,
0,io.debezium:debezium-connector-mysql,io.debezium,debezium-connector-mysql,CVE-2023-1419,MODERATE,True,2024-11-17T12:30:29Z,-48043122000,0.1.0,1458250283000,2016-03-17,1.9.8.Final,1702663149000,2023-12-15,2.3.0.Alpha1,1683803507000,2023-05-11,,GHSA-hvw5-3mgw-7rcf,CVE-2023-1419,,,,,
0,org.apache.hbase:hbase,org.apache.hbase,hbase,CVE-2019-0212,HIGH,True,2019-04-02T15:47:00Z,-26132951000,2.0.0,1525369382000,2018-05-03,2.1.3,1549873382000,2019-02-11,1.2.6.1,1528087069000,2018-06-03,,GHSA-535v-4x9q-446c,CVE-2019-0212,https://git-wip-us.apache.org/repos/asf?p=hbase.git,,,,
1,ca.uhn.hapi.fhir:org.hl7.fhir.r4b,ca.uhn.hapi.fhir,org.hl7.fhir.r4b,CVE-2024-52007,HIGH,True,2024-11-08T18:49:15Z,1914583982,5.6.22,1641859459000,2022-01-10,6.3.23,1724869041000,2024-08-28,,,N/A,,GHSA-gr3c-q7xf-47vh,CVE-2024-52007,,,,,
0,org.apache.kafka:kafka-clients,org.apache.kafka,kafka-clients,BIT-kafka-2021-38153,MODERATE,True,2021-09-23T23:18:58Z,-1302363000,2.0.0,1532443307000,2018-07-24,2.8.0,1618420642000,2021-04-14,3.0.0,1631136775000,2021-09-08,,GHSA-3j6g-hxx5-3q26,"BIT-kafka-2021-38153, CGA-6xhq-ggm7-4q2r, CVE-2021-38153",,,,,
0,org.apache.kafka:kafka-clients,org.apache.kafka,kafka-clients,CVE-2024-31141,MODERATE,True,2024-11-19T09:30:54Z,-160197579000,2.3.0,1560980899000,2019-06-19,3.6.2,1711609684000,2024-03-28,2.2.2,1571811075000,2019-10-22,,GHSA-2x2g-32r7-p4x8,CVE-2024-31141,,,,,
0,org.apache.cassandra:cassandra-all,org.apache.cassandra,cassandra-all,CVE-2018-8016,CRITICAL,True,2022-05-13T01:53:28Z,-176698503000,3.8,1474900931000,2016-09-26,3.11.1,1506965195000,2017-10-02,2.1.16,1475708305000,2016-10-05,,GHSA-52gq-7j6c-xw6x,CVE-2018-8016,http://git-wip-us.apache.org/repos/asf?p=cassandra.git;a=tree,,,,
0,io.vertx:vertx-web,io.vertx,vertx-web,CVE-2020-35217,HIGH,True,2021-04-22T16:16:18Z,-52719301000,4.0.0-milestone1,1564066569000,2019-07-25,4.0.0-milestone4,1575640181000,2019-12-06,3.8.1,1566388877000,2019-08-21,,GHSA-9q69-g5gc-9fgf,CVE-2020-35217,,,,,
1,edu.gemini:gsp-graphql-core_sjs1_3,edu.gemini,gsp-graphql-core_sjs1_3,CVE-2023-50730,HIGH,True,2023-12-18T23:26:52Z,30064326703,0.13.0,1686673924000,2023-06-13,0.14.0,1697032051000,2023-10-11,,,N/A,,GHSA-g56x-7j6w-g8r8,CVE-2023-50730,https://github.com/gemini-hlsw/gsp-graphql,https://github.com/gemini-hlsw/gsp-graphql,https://api.github.com/repos/gemini-hlsw/gsp-graphql,gemini-hlsw,gsp-graphql
1,edu.stanford.nlp:stanford-parser,edu.stanford.nlp,stanford-parser,CVE-2023-39020,CRITICAL,True,2023-07-28T15:30:23Z,42448115754,2.0.2,1339296738000,2012-06-09,3.9.2,1539830614000,2018-10-17,,,N/A,,GHSA-353m-jh2m-72v4,CVE-2023-39020,http://nlp.stanford.edu/software/stanford-parser-2.0.2.tgz,,,,
0,xerces:xercesImpl,xerces,xercesImpl,CVE-2009-2625,MODERATE,True,2020-06-15T18:51:30Z,-278799532000,2.6.1,1122889922000,2005-08-01,2.6.2-jaxb-1.0.6,1274345696000,2010-05-20,2.10.0,1313447558000,2011-08-15,,GHSA-334p-wv2m-w3vp,CVE-2009-2625,,,,,
0,io.vertx:vertx-core,io.vertx,vertx-core,CVE-2018-12544,MODERATE,True,2018-10-17T16:20:32Z,-1417989000,3.5.0,1508248152000,2017-10-17,3.5.3,1531293722000,2018-07-11,3.5.4,1538375243000,2018-09-30,,GHSA-qh3m-qw6v-qvhg,CVE-2018-12544,git@github.com:eclipse/vert.x.git,https://github.com/eclipse/vert.x,https://api.github.com/repos/eclipse/vert.x,eclipse,vert.x
1,com.sonyericsson.hudson.plugins.gerrit:gerrit-trigger,com.sonyericsson.hudson.plugins.gerrit,gerrit-trigger,CVE-2018-1000105,MODERATE,True,2022-05-13T01:48:31Z,80599827864,2.0,1278352895000,2010-07-05,2.2.0,1286465538000,2010-10-07,,,N/A,,GHSA-wrqc-q8p5-76m5,CVE-2018-1000105,http://github.com/hudson/gerrit-trigger-plugin,https://github.com/hudson/gerrit-trigger-plugin,https://api.github.com/repos/hudson/gerrit-trigger-plugin,hudson,gerrit-trigger-plugin
0,org.apache.cxf.fediz:fediz-spring2,org.apache.cxf.fediz,fediz-spring2,CVE-2017-7661,MODERATE,True,2018-10-18T16:56:38Z,-47111628000,1.1.0,1383600951000,2013-11-04,1.2.3,1472810212000,2016-09-02,1.3.2,1492770170000,2017-04-21,,GHSA-whw7-h25v-9qvx,CVE-2017-7661,,,,,
0,io.jooby:jooby,io.jooby,jooby,CVE-2020-7647,MODERATE,True,2020-05-13T16:29:26Z,-619974000,2.0.0.M1,1550684024000,2019-02-20,2.8.1,1587092014000,2020-04-16,2.8.2,1588767392000,2020-05-06,,GHSA-px9h-x66r-8mpc,"CVE-2020-7647, SNYK-JAVA-IOJOOBY-568806,, SNYK-JAVA-ORGJOOBY-568807,",,,,,
0,io.debezium:debezium-connector-sqlserver,io.debezium,debezium-connector-sqlserver,CVE-2023-1419,MODERATE,True,2024-11-17T12:30:29Z,-48043123000,0.9.0.Alpha1,1532592317000,2018-07-26,1.9.8.Final,1702663115000,2023-12-15,2.3.0.Alpha1,1683803506000,2023-05-11,,GHSA-hvw5-3mgw-7rcf,CVE-2023-1419,,,,,
0,ca.uhn.hapi.fhir:org.hl7.fhir.r4b,ca.uhn.hapi.fhir,org.hl7.fhir.r4b,CVE-2024-45294,HIGH,True,2024-09-06T19:45:27Z,-782886000,5.6.22,1641859459000,2022-01-10,6.3.22,1724791889000,2024-08-27,6.3.23,1724869041000,2024-08-28,,GHSA-6cr6-ph3p-f5rf,CVE-2024-45294,,,,,
0,io.vertx:vertx-web,io.vertx,vertx-web,CVE-2018-12542,CRITICAL,True,2018-10-17T16:20:45Z,-1417766000,3.0.0,1435077962000,2015-06-23,3.5.3,1531293963000,2018-07-11,3.5.4,1538375479000,2018-09-30,,GHSA-h39x-m55c-v55h,CVE-2018-12542,,,,,
0,org.apache.kafka:kafka-clients,org.apache.kafka,kafka-clients,CVE-2017-12610,MODERATE,True,2022-05-13T01:25:19Z,-143283248000,0.10.0.0,1463546666000,2016-05-17,0.11.0.1,1504636182000,2017-09-05,1.0.0,1509121871000,2017-10-27,,GHSA-xm78-4m3g-7wm7,CVE-2017-12610,,,,,
0,edu.vt.middleware:vt-ldap,edu.vt.middleware,vt-ldap,CVE-2014-3607,MODERATE,True,2022-05-14T03:47:38Z,-242729535000,3.3.1,1285094637000,2010-09-21,3.3.7,1373572004000,2013-07-11,3.3.8,1409770523000,2014-09-03,,GHSA-273v-g3x4-r3rc,CVE-2014-3607,http://vt-middleware.googlecode.com/svn/vt-ldap/trunk,,,,
0,org.apache.jmeter:ApacheJMeter,org.apache.jmeter,ApacheJMeter,CVE-2018-1297,CRITICAL,True,2022-05-13T01:49:41Z,-134419105000,2.6,1327852694000,2012-01-29,3.3,1505673646000,2017-09-17,4.0,1517987476000,2018-02-06,,GHSA-7v85-6hv2-rwgw,CVE-2018-1297,,,,,
0,org.apache.jmeter:ApacheJMeter,org.apache.jmeter,ApacheJMeter,CVE-2019-0187,CRITICAL,True,2019-03-07T18:47:57Z,-1753506000,2.6,1327852694000,2012-01-29,5.0,1536941386000,2018-09-14,5.1,1550230971000,2019-02-15,,GHSA-wg37-7mrv-cfwm,CVE-2019-0187,,,,,
0,xerces:xercesImpl,xerces,xercesImpl,CVE-2020-14338,MODERATE,True,2022-02-15T01:37:41Z,-115197014000,2.6.1,1122889922000,2005-08-01,2.11.0,1361391605000,2013-02-20,2.12.0,1529692047000,2018-06-22,,GHSA-w4jq-qh47-hvjq,CVE-2020-14338,,,,,
0,io.ktor:ktor,io.ktor,ktor,CVE-2022-38180,MODERATE,True,2022-08-13T00:00:43Z,-191168000,1.0.0-rc,1542306855000,2018-11-15,2.0.3,1656411532000,2022-06-28,2.1.0,1660157675000,2022-08-10,,GHSA-hccx-cg4v-hrjx,CVE-2022-38180,https://github.com/ktorio/ktor.git,https://github.com/ktorio/ktor,https://api.github.com/repos/ktorio/ktor,ktorio,ktor
0,io.vertx:vertx-web,io.vertx,vertx-web,CVE-2019-17640,CRITICAL,True,2022-02-10T20:28:57Z,-80458368000,3.0.0,1435077962000,2015-06-23,3.9.3,1600243396000,2020-09-16,4.0.0-milestone1,1564066569000,2019-07-25,,GHSA-vjw7-6gfq-6wf5,CVE-2019-17640,,,,,
0,org.apache.jmeter:ApacheJMeter,org.apache.jmeter,ApacheJMeter,CVE-2018-1287,CRITICAL,True,2022-05-13T01:49:40Z,-134419104000,2.6,1327852694000,2012-01-29,3.3,1505673646000,2017-09-17,4.0,1517987476000,2018-02-06,,GHSA-j7j7-g4ww-pxg5,CVE-2018-1287,,,,,
0,ca.uhn.hapi.fhir:org.hl7.fhir.r4b,ca.uhn.hapi.fhir,org.hl7.fhir.r4b,CVE-2023-24057,CRITICAL,True,2023-01-23T22:05:28Z,-255282000,5.6.22,1641859459000,2022-01-10,5.6.91,1673992561000,2023-01-17,5.6.92,1674256246000,2023-01-20,,GHSA-jqh6-9574-5x22,"CVE-2023-24057, GHSA-xr8x-pxm6-prjg",,,,,
0,com.twelvemonkeys.imageio:imageio-metadata,com.twelvemonkeys.imageio,imageio-metadata,CVE-2021-23792,CRITICAL,True,2022-05-07T00:00:31Z,-12621758000,3.0-rc5,1392466951000,2014-02-15,3.7.0,1619260507000,2021-04-24,3.7.1,1639259873000,2021-12-11,,GHSA-pjch-4g28-fxx7,"CVE-2021-23792, SNYK-JAVA-COMTWELVEMONKEYSIMAGEIO-2316763",,,,,
0,dnsjava:dnsjava,dnsjava,dnsjava,CVE-2024-25638,HIGH,True,2024-07-22T14:33:41Z,-91305000,1.2.3,1122888937000,2005-08-01,3.5.3,1699699618000,2023-11-11,3.6.0,1721567516000,2024-07-21,,GHSA-cfxw-4h78-h7fw,CVE-2024-25638,,,,,
1,ca.uhn.hapi.fhir:org.hl7.fhir.r4b,ca.uhn.hapi.fhir,org.hl7.fhir.r4b,CVE-2024-51132,HIGH,True,2024-11-05T18:32:11Z,2174807982,5.6.22,1641859459000,2022-01-10,6.3.23,1724869041000,2024-08-28,,,N/A,,GHSA-4cf2-cxp3-rjr7,CVE-2024-51132,,,,,
0,io.vertx:vertx-core,io.vertx,vertx-core,CVE-2024-1023,MODERATE,True,2024-03-27T09:30:40Z,-4925671000,4.4.5,1693400262000,2023-08-30,4.5.1,1702480559000,2023-12-13,4.4.7,1706606169000,2024-01-30,,GHSA-5667-3wch-7q7w,CVE-2024-1023,git@github.com:eclipse/vert.x.git,https://github.com/eclipse/vert.x,https://api.github.com/repos/eclipse/vert.x,eclipse,vert.x
1,cn.hutool:hutool-core,cn.hutool,hutool-core,CVE-2023-42276,CRITICAL,True,2023-09-09T00:30:48Z,392250000,4.0.0,1515773698000,2018-01-12,5.8.21,1690610839000,2023-07-28,5.8.22,1694611698000,2023-09-13,,GHSA-rxgf-r843-g53h,CVE-2023-42276,,,,,
1,org.codehaus.xfire:xfire-core,org.codehaus.xfire,xfire-core,CVE-2012-5817,HIGH,True,2022-05-17T01:38:40Z,80254819080,1.0-M5,1125684472000,2005-09-02,1.2.6,1178096083000,2007-05-02,,,N/A,,GHSA-5jc8-8xhv-g8qm,CVE-2012-5817,,,,,
0,io.netty:netty-all,io.netty,netty-all,CVE-2014-0193,MODERATE,True,2022-05-13T01:54:02Z,-264686774000,4.0.0.Beta1,1360875970000,2013-02-14,4.0.18.Final,1396331555000,2014-03-31,5.0.0.Alpha1,1387720068000,2013-12-22,,GHSA-7vpq-g998-qpv7,CVE-2014-0193,,,,,
0,org.checkerframework.annotatedlib:commons-io,org.checkerframework.annotatedlib,commons-io,CVE-2021-29425,MODERATE,True,2021-04-26T16:04:00Z,-28679417000,2.6,1519104805000,2018-02-19,2.6.0.1,1519171924000,2018-02-20,2.7,1590773623000,2020-05-29,,GHSA-gwrp-pvrq-jmwv,CVE-2021-29425,https://github.com/typetools/commons-io.git,https://github.com/typetools/commons-io,https://api.github.com/repos/typetools/commons-io,typetools,commons-io
1,org.codehaus.janino:janino-parent,org.codehaus.janino,janino-parent,CVE-2023-33546,MODERATE,True,2023-06-01T15:30:59Z,2833861000,2.6.1,1327114609000,2012-01-20,3.1.9,1668590367000,2022-11-16,3.1.10,1688467320000,2023-07-04,,GHSA-gcg6-xv4f-f749,CVE-2023-33546,http://fisheye.codehaus.org/browse/janino/tags/V_2_6_1/,,,,
0,org.cryptacular:cryptacular,org.cryptacular,cryptacular,CVE-2020-7226,HIGH,True,2020-06-10T20:02:58Z,-10730891000,1.0,1416859569000,2014-11-24,1.2.3,1547081648000,2019-01-09,1.2.4,1581088487000,2020-02-07,,GHSA-x64g-4xx9-fh6x,CVE-2020-7226,scm:git:git@github.com:vt-middleware/cryptacular.git,https://github.com/vt-middleware/cryptacular,https://api.github.com/repos/vt-middleware/cryptacular,vt-middleware,cryptacular
0,org.apache.jena:jena,org.apache.jena,jena,CVE-2023-22665,MODERATE,True,2023-04-25T09:30:29Z,-435092000,2.7.1,1339596474000,2012-06-13,4.7.0,1672154772000,2022-12-27,4.8.0,1681979937000,2023-04-20,,GHSA-xgh5-gwq5-rpx8,CVE-2023-22665,https://svn.apache.org/repos/asf/jena/tags/jena-2.7.1,,,,
0,org.apache.cxf.fediz:fediz-spring2,org.apache.cxf.fediz,fediz-spring2,CVE-2016-4464,HIGH,True,2018-10-18T16:57:10Z,-101028672000,1.2.0,1429898371000,2015-04-24,1.3.0,1459112376000,2016-03-27,1.1.3,1438853158000,2015-08-06,,GHSA-qpwj-mvv7-v3m9,CVE-2016-4464,,,,,
0,io.vertx:vertx-web,io.vertx,vertx-web,CVE-2018-12540,HIGH,True,2018-10-17T16:19:43Z,-8499220000,3.0.0,1435077962000,2015-06-23,3.5.3.CR1,1530599964000,2018-07-02,3.5.3,1531293963000,2018-07-11,,GHSA-rvgg-f8qm-6h7j,CVE-2018-12540,,,,,
0,dom4j:dom4j,dom4j,dom4j,CVE-2018-1000632,HIGH,True,2018-10-16T17:01:25Z,-412591904000,1.4-dev-2,1122949644000,2005-08-01,1.5.1,1122949646000,2005-08-01,20040902.021138,1127117381000,2005-09-19,,GHSA-6pcc-3rfx-4gpm,CVE-2018-1000632,,,,,
0,org.apache.jena:jena,org.apache.jena,jena,CVE-2023-32200,HIGH,True,2023-07-12T09:30:53Z,-663412000,3.7.0,1522926315000,2018-04-05,4.8.0,1681979937000,2023-04-20,4.9.0,1688490841000,2023-07-04,,GHSA-j927-w6g7-7c7w,CVE-2023-32200,https://git-wip-us.apache.org/repos/asf/jena.git,,,,
0,io.netty:netty-all,io.netty,netty-all,CVE-2019-16869,HIGH,True,2019-10-11T18:41:23Z,-183099215000,4.0.0.Beta1,1360875970000,2013-02-14,4.1.41.Final,1568308579000,2019-09-12,5.0.0.Alpha1,1387720068000,2013-12-22,,GHSA-p979-4mfw-53vg,CVE-2019-16869,,,,,
0,xerces:xercesImpl,xerces,xercesImpl,CVE-2013-4002,HIGH,True,2022-05-13T01:01:06Z,-122711619000,2.6.1,1122889922000,2005-08-01,2.11.0,1361391605000,2013-02-20,2.12.0,1529692047000,2018-06-22,,GHSA-7j4h-8wpf-rqfh,CVE-2013-4002,,,,,
0,io.netty:netty-codec,io.netty,netty-codec,CVE-2021-37136,HIGH,True,2021-09-09T17:11:21Z,-243487858000,4.0.0.Alpha1,1341930182000,2012-07-10,4.1.67.Final,1629105050000,2021-08-16,5.0.0.Alpha1,1387719623000,2013-12-22,,GHSA-grg4-wf29-r9vv,CVE-2021-37136,,,,,
